text,ground truth,CER,posterior probability,mean sequence probability,min sequence probability,mean sequence entropy,mean sequence probablity with latex check,probability variance,low confidence ratio,combined score
"p_{h}(X)=\sum_{r=1}^{k}\frac{\partiala^{n}}{\partialy^{n}\dots\partialy^{a}}H_{l}^{n_{1}\dotsR_{n}}\frac{\partial}{\partialy_{l_{1}\dotsh_{n}}^{n}}\frac{\delta}{\partialy_{l_{1}\dotsh_{n}}}&fork\ge1,","p_k(X)=\sum_{r=1}^k\frac{\partial^ra^n}{\partialy^{\alpha_1}\dots\partialy^{\alpha_r}}H_{i_1\dotsi_k}^{\alpha_1\dots\alpha_r}\frac{\partial}{\partialy_{i_1\dotsi_k}^\eta} \text{for}k\ge1,",0.6262626262626263,0.8383060693740845,0.8673662543296814,0.2513018250465393,0.5612034782084326,0.8673662543296814,0.036556169390678406,0.10743801295757294,0.10097750785698492
"k=0,1;\phi^{(4)}(0,0)=\phi^{(4)}(\pi,0)=0,\epsilon\ge0","k=0,1;\phi^{(4)}(0,0)=\phi^{(4)}(\pi,0)=0,\epsilon\ge0",0.0,0.996127724647522,0.9961802363395691,0.9504145383834839,0.024068217367728587,0.9961802363395691,0.0001040838033077307,0.0,0.38884480758873624
\delta\frac{\sigma}{h}(\alpha+\betax+\delta\betah)\ge0,\delta\frac{\tau}{h}(\alpha+\betax+\delta\betah)\ge0,0.05,0.9850613474845886,0.9856234788894653,0.8806070685386658,0.0702081658178624,0.9856234788894653,0.001097702537663281,0.0,0.36616612522864117
t>s,t>s,0.0,0.9434245228767395,0.9470838904380798,0.7899461984634399,0.18829207506964848,0.9470838904380798,0.007956257089972496,0.0,0.3035167261473726
"R(s,t)=\frac{lim}{b;b\prime,b\prime:+\infty}\int_{a}^{b}\int_{a}^{b\prime}f(s,\lambda)\overline{f(t,\mu)}ddF(\lambda,\mu)","R(s,t)=\lim_{ \substack{a,a\prime\rightarrow-\infty\\b,b\prime\rightarrow+\infty}}\int_{a}^{b}\int_{a\prime}^{b\prime}f(s,\lambda)\overline{f(t,\mu)} \text{dd}F(\lambda,\mu)",0.34831460674157305,0.8405142426490784,0.8843526840209961,0.1009921059012413,0.6132095640604804,0.8843526840209961,0.040044039487838745,0.05797101557254791,0.0968630448696967
"u_i=(K_1_i,K_2i)\tilde{V}_i","u_i=(K_{1i},K_{2i})\tilde{y}_i",0.24,0.9204935431480408,0.9275226593017578,0.6294746398925781,0.33199562545168787,0.9275226593017578,0.011820031329989433,0.0,0.238210813540028
u=Ce^{-bt} \sin(cot+\gamma),u=Ce^{-bt} \sin(\omega_1t+\gamma),0.13636363636363635,0.9617149829864502,0.9635851383209229,0.804945170879364,0.16430191762616686,0.9635851383209229,0.0034658038057386875,0.0,0.3197132882779024
n=0.5,u=0.5,0.2,0.9087561368942261,0.9274675250053406,0.5339635014533997,0.18852915408466028,0.9274675250053406,0.0302653219550848,0.0,0.29557534836827215
(P_{cm})_{ij}=-p\delta_{ij}+\mu_{sm}(\Deltav_{sm})_{i}+\mu_{vm2}\Thetav_{sm}\delta_{i},(P_{sm})_{ij}=-p\delta_{ij}+\mu_{sm}(\Deltav_{sm})_{ij}+\mu_{sm2}\Thetav_{sm}\delta_{ij},0.0625,0.9596013426780701,0.9674919843673706,0.4714531898498535,0.13586309904843663,0.9674919843673706,0.010660079307854176,0.03125,0.32640155412757366
\beta\prime_2=\sigma^{-2}\beta_2+\sigma^{-1}\chi_{t=2n+1}\gamma_{1}^{i}c_{t}^{2n},\beta_2\prime=\sigma^{-2}\beta_2+\sigma^{-1}\sum_{t=2n+1}^{i}\gamma_1^tc_t^{2n},0.2708333333333333,0.9483799934387207,0.9566499590873718,0.4977419376373291,0.18694010786650778,0.9566499590873718,0.011690065264701843,0.01923076994717121,0.3040377864989114
\rho^{*}=(\rho_{AA}\cup\rho_{BA}\cup\rho_{BB})^{*},\rho^w=(\rho_{AA}\cup\rho_{BA}\cup\rho_{BB})^w,0.21428571428571427,0.9300968050956726,0.9449859261512756,0.30605414509773254,0.23815548134211226,0.9449859261512756,0.01698332279920578,0.029411764815449715,0.2768498249605754
deg\{\tilde{p}_{ii}(z)\}>deg\{\tilde{p}_{ji}(z)\},deg\{\tilde{p}_{ii}(z)\}>deg\{\tilde{p}_{ji}(z)\},0.0,0.9538419246673584,0.9623911380767822,0.4159363806247711,0.14698653222410024,0.9623911380767822,0.01106117945164442,0.027027027681469917,0.32075643680477883
ab=(x_{1}\dot{\mathbf{k}}+y_{1}\dot{\mathbf{j}}+z_{1}\mathbf{k})(x_{2}\dot{\mathbf{1}}+y_{2}\dot{\mathbf{j}}+z_{2}\mathbf{k}),\mathbf{ab}=(x_1\mathbf{i}+y_1\mathbf{j}+z_1\mathbf{k})(x_2\mathbf{i}+y_2\mathbf{j}+z_2\mathbf{k}),0.5178571428571429,0.9275017976760864,0.9418064951896667,0.25418782234191895,0.24125442836357985,0.9418064951896667,0.017656998708844185,0.012658228166401386,0.2776891810971545
\overline{K}\subset\overline{R}\subset\overline{L},\overline{\mathbf{K}}\subset\overline{\mathbf{R}}\subset\overline{\mathbf{L}}.,0.4166666666666667,0.843880832195282,0.8687225580215454,0.36500120162963867,0.5112286961164614,0.8687225580215454,0.03301098197698593,0.0625,0.13049754476203362
d\alpha=2\omega_{21}\omega_{23},d\alpha=2\omega_{21\wedge}\omega_{23},0.058823529411764705,0.9398941397666931,0.9540488123893738,0.4247279167175293,0.26822582236398457,0.9540488123893738,0.018076924607157707,0.0555555559694767,0.26321808481626036
S=[\bigcup_{\alpha\inA}P_{\alpha}]\cupM^*,S=[\bigcup_{\alpha\in\Lambda}P_\alpha]\cupM^*,0.16666666666666666,0.9134625792503357,0.924394965171814,0.5307753682136536,0.24555066326685449,0.924394965171814,0.0171409510076046,0.0,0.2715377207619838
d\sigma\prime= \sin\beta\primed\theta\primed\phi\prime,d\sigma\prime= \sin\theta\primed\theta\primed\phi\prime,0.0625,0.9542543888092041,0.963247537612915,0.5195296406745911,0.11228890344827933,0.963247537612915,0.012906258925795555,0.0,0.3403834536658543
\Sigma\frac{u(a_k)}{f^{\prime}(x_k)}=a_{1},\Sigma\frac{\psi(x_k)}{f\prime(x_k)}=\alpha_1,0.34782608695652173,0.8728390336036682,0.8892732262611389,0.520886242389679,0.3723103257745,0.8892732262611389,0.025064436718821526,0.0,0.2067851601946556
+\frac{\pi}{v^{\Delta}}(3xycos\alpha\prime(-x^{2}+2y^{2}-z^{2}) \cos\beta\prime+3yxcos,+\frac{x}{r^5}(3xy \cos\alpha\prime+(-x^2+2y^2-z^2) \cos\beta\prime+3yz \cos,0.3,0.9574806094169617,0.96087247133255,0.714739978313446,0.16103966463463715,0.96087247133255,0.005818929988890886,0.0,0.3199331226791652
cos4\alpha=cos^{4}\alpha-6 \cos^{2}\alpha \sin^{2}\alpha+sin^{4}\alpha,\cos4\alpha= \cos^4\alpha-6 \cos^2\alpha \sin^2\alpha+ \sin^4\alpha,0.2894736842105263,0.9020929336547852,0.9429011344909668,0.06009654700756073,0.33981585108485096,0.9429011344909668,0.023865895345807076,0.02222222276031971,0.2367896688103824
"=\sum_{ki,j+h}^{m-1}(W(t+h,x^{a}(t+h;t,t))-W(t+h,x(t+h;t,t)))+","=\overline{\lim}_{h\rightarrow0^+}\frac{1}{h}\{W(t+h,x^*(t+h;t,x))-W(t+h,x(t+h;t,x))\}+",0.3709677419354839,0.8158032894134521,0.8638630509376526,0.2219306379556656,0.6309153282339783,0.8638630509376526,0.05313568562269211,0.13114753365516663,0.06694958235043638
P_2-Paar,P_2-Paar,0.0,0.8987059593200684,0.917259156703949,0.4781366288661957,0.30237689155785574,0.917259156703949,0.02743631787598133,0.10000000149011612,0.22595290576041405
"\langle0,1\rangle\lex\le\prime1,1\rangle","\langle0,1\rangle\lex\le\langle1,1\rangle",0.07692307692307693,0.8992395997047424,0.9240524172782898,0.46542397141456604,0.30551763294181455,0.9240524172782898,0.03425620496273041,0.13333334028720856,0.22074724567714843
x=[\begin{array}{cc}{1}&0\\0&1&1\end{array}],X=[\begin{array}{ccc}1&0&0\\0&0&1\\0&-1&1\end{array}],0.41379310344827586,0.8246679306030273,0.847665548324585,0.4481009244918823,0.6032865075540704,0.847665548324585,0.03455313667654991,0.043478261679410934,0.08905596397232363
"Q_{M}=[q_{00}^{T},q_{10}^{T},\dotsq_{M0}^{T},q_{01}^{T},\dots,q_{0k}^{T},\dots,q_{11},\dots,q_{M}^{T}]T","Q_{hk}=[q_{00}^T,q_{10}^T,\dots,q_{h0}^T,q_{01}^T,\dots,q_{0k}^T,\dots,q_{11}^T,\dots,q_{hk}^T]T",0.25,0.9486650824546814,0.9537550806999207,0.5253829956054688,0.20689226800033717,0.9537550806999207,0.007704123854637146,0.0,0.2987451250798334
"\int_{0}^{0,0,0}=\frac{(0,0,0)}{\psi(0,0)}\frac{(0,0,0)}{\psi(0,1-0)}",\mathbf{V}^{(2)}=\operatorname{Im}[\begin{array}{cccc}0&0&0&1\\1&0&0&0\\0&0&1&0\\0&0&0&-1\\0&1&0&0\\0&0&-1&0\end{array}],0.7733333333333333,0.5248695015907288,0.6181265711784363,0.06165333464741707,2.029590687664776,0.6181265711784363,0.0869433656334877,0.37037038803100586,-0.6386597242007372
z^{*}(z_1-l(x_1))\ge\alpha\gez^{*}(z_2-l(x_2)),z^*(z_1-l(x_1))\ge\alpha\gez^*(z_2-l(x_2)),0.12121212121212122,0.9301024079322815,0.9491990208625793,0.21885569393634796,0.08595119863494538,0.9491990208625793,0.018259262666106224,0.025641025975346565,0.34017092369598434
w.e_{1}=\int\int\sqrt{\nabla}(v.dp).e_{1}-\int\int(divve_{1}).dp,\mathbf{W}.\mathbf{c_1}=\iint\nabla(\mathbf{v}.d\mathbf{p}).\mathbf{c_1}-\iint(div\mathbf{v}\mathbf{c_1}).d\mathbf{p},0.5806451612903226,0.8943143486976624,0.911635160446167,0.3064403533935547,0.3605912624450058,0.911635160446167,0.022955995053052902,0.02222222276031971,0.21597311464840055
"y_v=b^{2}-\frac{b^{2}\xi^{2}}{a^{2}},","y_v=b^2-\frac{b^2\xi^2}{a^2},",0.34782608695652173,0.9437421560287476,0.9531769156455994,0.5234204530715942,0.09999693135261734,0.9531769156455994,0.013644309714436531,0.0,0.3412719937171928
x_{1}=y_{0}. \cosx,x_1=y_0\cdot \cos\alpha,0.46153846153846156,0.867702066898346,0.8942477703094482,0.3718090057373047,0.4691096789084907,0.8942477703094482,0.036022912710905075,0.05263157933950424,0.15952892069248217
\frac{1}{2}m(v\prime^2-v^2)=h\nu_{rad},\frac{1}{2}m(v\prime^{2}-v^{2})=h\nu_{rad},0.12903225806451613,0.9629467129707336,0.966049313545227,0.7120144367218018,0.16655359923204355,0.966049313545227,0.0053208814933896065,0.0,0.3197982857252734
y=\sqrt{\frac{1}{n}}=\pmb,y=\sqrt{\frac{1}{n}}=\pmb,0.0,0.9504176378250122,0.9585444331169128,0.5526784062385559,0.14286873046269952,0.9585444331169128,0.012276317924261093,0.0,0.3262702810616854
"\frac{dp}{d\phi}=a^{2},","\frac{dp}{d\rho}=a^2,",0.21428571428571427,0.9860470294952393,0.9864417314529419,0.8992437124252319,0.06552505870528573,0.9864417314529419,0.0007900723139755428,0.0,0.36836666909906246
\frac{8in}{8in}\frac{(xa+x^{\prime})}{8in}=0.6882=p;,\frac{ \sin(za+\alpha\prime)}{ \sinza}=0.6882=p;,0.5625,0.8408896327018738,0.8763466477394104,0.22884061932563782,0.4789792318124785,0.8763466477394104,0.039338648319244385,0.0731707289814949,0.1443128205744738
"V^*(x):=infV(\pi,x),x\inX,","V^*(x):=\inf_{\pi}V(\pi,x),x\inX,",0.24,0.9698652625083923,0.9759199023246765,0.5426118969917297,0.07685326372025422,0.9759199023246765,0.00869473721832037,0.0,0.35962665544176897
"\hat{S}_{n}=\prod_{i=1}^n\hat{b}_{i}(X_{1},X_{2},\dots,X_{i-1})X_{i}.","hat{S}_n=\prod_{i=1}^{n}\hat{\underline{b}}_i(\underline{X}_1,\underline{X}_2,\dots,\underline{X}_{i-1})\underline{X}_i",0.47619047619047616,0.9216572046279907,0.9391589164733887,0.36084169149398804,0.2820592735635394,0.9391589164733887,0.02199435420334339,0.05263157933950424,0.2523135412960389
x\cdot1=1\star(1\starx),x\cdot1=1\star(1\starx),0.0,0.9594671130180359,0.9621266722679138,0.7522355914115906,0.15325754434515532,0.9621266722679138,0.004919044673442841,0.0,0.32354765116910345
"W_{\Pi}=\frac{1}{32}3,3,14.07^3(20-14)=2,02.10^{-4}m^{3}","W_{II}=\frac{1}{32}3,14.0,07^{3}(20-14)=2,02.10^{-4}m^{3}",0.1509433962264151,0.9341856241226196,0.9480127096176147,0.4868960380554199,0.14946395732509563,0.9480127096176147,0.018961166962981224,0.03846153989434242,0.31172719293813916
"\tilde{J}_{x}^{r+1}E\frac{[X_{r+1}(X,Y)]^{-1}}{J}_{x}^{1}(B,\tilde{J}_{x}^{r}E)","\tilde{J}_x^{r+1}E \xrightarrow{[\kappa_{r+1}(X,Y)]^{-1}}J_x^1(B,\tilde{J}_x^rE)",0.390625,0.9332813024520874,0.9487691521644592,0.25413572788238525,0.18366772036826198,0.9487691521644592,0.017655503004789352,0.02985074557363987,0.3000704236037509
"i_1=1,\dots,k","i_1=1,\dots,k",0.0,0.9204655289649963,0.9324296116828918,0.5737220644950867,0.15120105371390302,0.9324296116828918,0.019634990021586418,0.0,0.31249142318759554
"\int_{0}^{\sigma}E(c)dt\leC([(w_{i},w)_{\partial{\partial}}]|+\gamma^{2}|(\nablaw_{i},\nabla\omega)_{B}(T)|+|(bw,w)_{\partial}|","\int_0^TE(t)dt\leC(|(w_t,w)_\Omega|_0^T]|+\gamma^2|(\nablaw_t,\nablaw)_\Omega|_0^T|+|(bw,w)_\Omega|_0^T|",0.4927536231884058,0.8359307050704956,0.8623986840248108,0.36319729685783386,0.523326912330865,0.8623986840248108,0.035738296806812286,0.08974359184503555,0.11767999030857121
u(s)=-F(s)x(s)+Gv(s).,u(s)=-F(s)x(s)+Gv(s),0.05,0.9884635806083679,0.9894331693649292,0.7987269759178162,0.04092272517272764,0.9894331693649292,0.0017573260702192783,0.0,0.37940417767688067
B_{1}=\frac{u_{12}}{A_{15}}-\frac{u_{3}}{A_{12}}=0,B_1\equiv\frac{u_2}{A_{13}}-\frac{u_3}{A_{12}}=0,0.2571428571428571,0.9550408124923706,0.9619730710983276,0.5622360706329346,0.10669481310299744,0.9619730710983276,0.010534250177443027,0.0,0.3421113031981321
"\partial_{2}^{5}\equivc_{2}(mod\lambda^{5}),","\delta_2^5\equivc_2(\bmod\lambda^5),",0.75,0.9504018425941467,0.9553433656692505,0.5908764004707336,0.2062737292462121,0.9553433656692505,0.007873647846281528,0.0,0.29962785456921537
"\frac{27,3}{8.1}=0.50 \t",\frac{27.3 \text{kr.}}{89}=0.30 \text{kr},0.6,0.7815923690795898,0.8259117007255554,0.37329623103141785,0.5585285255555867,0.8259117007255554,0.059185974299907684,0.190476194024086,0.06885803126317029
m^{2}(\DeltaN_g)=m_{x}^{2}+m_{E}^{2},m^2(\DeltaN_g)=m_{\Sigma}^2+m_E^2,0.391304347826087,0.9025064706802368,0.9247164130210876,0.367452472448349,0.19040086530050276,0.9247164130210876,0.028497520834207535,0.06060606241226196,0.2816050066057816
\frac{1}{\partial_{1}}=\frac{a\prime}{\partiala_{1}},\frac{1}{\delta_1}=\frac{a\prime}{\deltaa\prime_1},0.3181818181818182,0.9188099503517151,0.9329795837402344,0.422975093126297,0.20298942728238348,0.9329795837402344,0.019615383818745613,0.03703703731298447,0.2845886551205435
+r_{1}r_{2}\cdottg\frac{\alpha}{2}tg\frac{\beta}{2},+r_1r_2\cdot \tan\frac{\alpha}{2} \tan\frac{\beta}{2}],0.3548387096774194,0.941473662853241,0.9532538652420044,0.39821773767471313,0.12178267405306542,0.9532538652420044,0.01557177398353815,0.03125,0.3263384764755756
\Pi\equiv\frac{x}{a}+\frac{y}{\beta}-1=0,II\equiv\frac{x}{\alpha}+\frac{y}{\beta}-1=0,0.13636363636363635,0.918982207775116,0.9478695392608643,0.25466489791870117,0.16039218690224288,0.9478695392608643,0.030278049409389496,0.043478261679410934,0.3062952886075664
x_{1}=x_{1}^{\prime}+\lambda_{12}x\prime_{2}+\dots+\lambda\prime_{1n}x\prime_{n},x_1=x\prime_1+\lambda_{12}x\prime_2+\dots+\lambda\prime_{1n}x\prime_n,0.3939393939393939,0.9800478219985962,0.9806990027427673,0.8450039625167847,0.09283435783193036,0.9806990027427673,0.0012220795033499599,0.0,0.35514585796433484
"i=1,\dots,r","i=1,\dots,r",0.0,0.9003726243972778,0.9250041246414185,0.43555790185928345,0.17662347349036386,0.9250041246414185,0.03418171778321266,0.1111111119389534,0.27713003807263115
y(t)=C_{C}(\beta)x_{C}(t)+N_{C}(\beta)d(t),y(t)=C_C(\beta)x_C(t)+N_C(\beta)d(t),0.21428571428571427,0.9698513746261597,0.97621750831604,0.46913495659828186,0.06635220871242432,0.97621750831604,0.008491305634379387,0.02777777798473835,0.35839056424449867
a_{1}\parallely\parallel^{2}+a_{2}\parallely\prime\parallel^{2}\le\bar{c}+\int_{t_{0}}^{t}(\phi_{1}\parallely\parallel^{2}+\phi_{2}\parallely\prime\parallel^{2})ds_{s},"a_1\parallely\parallel^2+a_2\parallely\prime\parallel^2\le\bar{c}+\int_{t_0}^t(\phi_1\parallely\parallel^2+\phi_2\parallely\prime\parallel^2)ds,",0.42857142857142855,0.941641628742218,0.9509126543998718,0.458911657333374,0.19241865005074313,0.9509126543998718,0.012934781610965729,0.02469135820865631,0.29845933009792025
\frac{2f\prime}{f^{\prime\prime}(t)}=\frac{2f_{2}(t)}{f_1}\frac{(t)}{f_1}\frac{(t)}{(t)}+\frac{f\prime\prime(t)f_{1}(t)}{r^{\prime2}(t)},\frac{2f\prime_1(t)}{f\prime(t)}=\frac{2f_2(t)}{f_1(t)}+\frac{f\prime\prime(t)f_1(t)}{f\prime^2(t)},0.5806451612903226,0.916581392288208,0.9288946986198425,0.4399458169937134,0.2564831168670456,0.9288946986198425,0.017986642196774483,0.022727273404598236,0.26441917802019915
h(\omega|x)=c(x)[1-\frac{2}{N}\sum_{i=1}^{k}\frac{P(\omega_i)}{Q}]^{-\frac{N\prime}{2}+k},h(\omega|x)=c(x)[1-\frac{2}{N}\sum_{i=1}^{k}\frac{P(\omega_i)}{Q}]^{-\frac{N}{2}+k},0.017241379310344827,0.9630038142204285,0.972389817237854,0.28055453300476074,0.12557763559020568,0.972389817237854,0.009749576449394226,0.016393441706895828,0.3354461843176802
f(\nabla)=\bar{f}(\nabla)S^{-1}(\nabla),f(\nabla)=\bar{f}(\nabla)S^{-1}(\nabla),0.0,0.9872534871101379,0.9880234599113464,0.8198292851448059,0.04903228958285225,0.9880234599113464,0.0014233944239094853,0.0,0.3755964681313977
lim_{t\rightarrow\infty}inff(t)=i_{t\ge}t_{2}f(t),\lim_{t\rightarrow\infty}\inff(t)=\inf_{t\ge0}f(t),0.35714285714285715,0.8350434303283691,0.8737691044807434,0.17112916707992554,0.5385315403915706,0.8737691044807434,0.041267503052949905,0.0882352963089943,0.11644796637387028
34^{1}|_{2}m-16^{3}|_4m=?,34\frac{1}{2}m-16\frac{3}{4}m=?,0.30434782608695654,0.8438909649848938,0.88946533203125,0.30621337890625,0.23053771052565464,0.88946533203125,0.052205946296453476,0.1111111119389534,0.2413488262144475
